time/d;BA1;BA2;;;;;;
0,43867124;0,000458953;0,000450829;;;;;;
0,445615685;0,000469344;0,000463189;;;;;;
0,452560129;0,000490926;0,000485921;;;;;;
0,459504574;0,000500818;0,00049782;;;;;;
0,466449018;0,000522587;0,000520766;;;;;;
0,473393463;0,000546831;0,000547713;;;;;;
0,480337907;0,000565684;0,000575616;;;;;;
0,487282351;0,000589123;0,000605803;;;;;;
0,494226796;0,000641817;0,00065133;;;;;;
0,50117124;0,000684925;0,000696181;;;;;;
0,508115685;0,000692057;0,000726656;;;;;;
0,515060129;0,000752473;0,000778334;;;;;;
0,522004574;0,000792236;0,000828862;;;;;;
0,528949018;0,000828704;0,000873476;;;;;;
0,535893463;0,00090435;0,000937391;;;;;;
0,542837907;0,000960812;0,00099591;;;;;;
0,549782352;0,001028973;0,001066401;;;;;;
0,556726796;0,001103112;0,001143663;;;;;;
0,56367124;0,001181731;0,001224079;;;;;;
0,570615685;0,001259607;0,001305274;;;;;;
0,577560129;0,001333903;0,001382462;;;;;;
0,584504574;0,001399806;0,001449657;;;;;;
0,591449018;0,001454031;0,00150269;;;;;;
0,598393463;0,001492314;0,001540872;;;;;;
0,605337907;0,001515833;0,001562344;;;;;;
0,612282352;0,001529599;0,001573852;;;;;;
0,619226796;0,001531729;0,001573452;;;;;;
0,626171241;0,001526804;0,00156557;;;;;;
0,633115685;0,001516599;0,001552866;;;;;;
0,64006013;0,001501792;0,001534977;;;;;;
0,647004574;0,001483566;0,001513807;;;;;;
0,653949018;0,00145847;0,001485108;;;;;;
0,660893463;0,001436187;0,001459245;;;;;;
0,667837907;0,001415898;0,001437547;;;;;;
0,674782352;0,001386688;0,00140644;;;;;;
0,681726796;0,001372762;0,001386448;;;;;;
0,688671241;0,001349;0,001359615;;;;;;
0,695615685;0,00130249;0,001313611;;;;;;
0,70256013;0,001248388;0,001253711;;;;;;
0,709504574;0,001200705;0,001207152;;;;;;
0,716449019;0,001169218;0,001166035;;;;;;
0,723393463;0,001127605;0,001122133;;;;;;
0,730337907;0,001061454;0,001058167;;;;;;
0,737282352;0,000999682;0,000994262;;;;;;
0,744226796;0,000974108;0,00095747;;;;;;
0,751171241;0,000880058;0,000853265;;;;;;
0,758115685;0,000707769;0,00068282;;;;;;
0,765060131;0,000566666;0,000539947;;;;;;
0,772004576;0,000527855;0,000521996;;;;;;
0,778949021;0,000561684;0,000538813;;;;;;
0,785893466;0,00056702;0,000542972;;;;;;
0,792837911;0,000553029;0,000541356;;;;;;
0,799782356;0,000553301;0,000540006;;;;;;
0,806726801;0,00055743;0,000543062;;;;;;
0,813671246;0,0005604;0,000544803;;;;;;
0,820615691;0,000574207;0,000548581;;;;;;
0,827560137;0,000562287;0,000545165;;;;;;
0,834504582;0,000562006;0,000544644;;;;;;
0,841449027;0,000604543;0,000555941;;;;;;
0,848393472;0,000561224;0,00054337;;;;;;
0,855337917;0,000604872;0,000555468;;;;;;
0,862282362;0,00057786;0,000549121;;;;;;
0,869226807;0,000556326;0,000540699;;;;;;
0,876171252;0,000557076;0,000541721;;;;;;
0,883115697;0,000570531;0,000548774;;;;;;
0,890060143;0,000557812;0,000544785;;;;;;
0,897004588;0,000560845;0,000548012;;;;;;
0,903949033;0,000591097;0,000558367;;;;;;
0,910893478;-0,000260504;-0,000414397;;;;;;
0,917837923;-5,43272E-05;-0,00015234;;;;;;
0,924782368;-8,11471E-06;-9,77261E-05;;;;;;
0,931726813;5,61611E-06;-7,404E-05;;;;;;
0,938671258;1,47303E-05;-4,88614E-05;;;;;;
0,945615704;1,76254E-05;-4,2918E-05;;;;;;
0,952560149;0,001609321;0,001753166;;;;;;
0,959504594;0,000759573;0,000773808;;;;;;
0,966449039;0,000668988;0,000669753;;;;;;
0,973393484;0,000645717;0,000644799;;;;;;
0,980337929;0,000684666;0,000651356;;;;;;
0,987282374;0,000685493;0,000650385;;;;;;
0,994226819;0,000631239;0,000629052;;;;;;
1,001171264;0,000632304;0,000634551;;;;;;
1,00811571;0,000664334;0,00064324;;;;;;
1,015060155;0,000639257;0,000640131;;;;;;
1,0220046;0,00068428;0,000660958;;;;;;
1,028949045;0,0006491;0,000648423;;;;;;
1,03589349;0,00068213;0,000668048;;;;;;
1,042837935;0,000673413;0,000666055;;;;;;
1,04978238;0,000670642;0,000671651;;;;;;
1,056726825;0,000698139;0,000689776;;;;;;
1,063671271;0,000689892;0,000693345;;;;;;
1,070615716;0,000730603;0,00071261;;;;;;
1,077560161;0,000707323;0,000710265;;;;;;
1,084504606;0,000713472;0,000723103;;;;;;
1,091449051;0,000748467;0,00073589;;;;;;
1,098393496;0,000726447;0,000735612;;;;;;
1,105337941;0,000734801;0,000745326;;;;;;
1,112282386;0,000741113;0,000752932;;;;;;
1,119226831;0,000747239;0,000760373;;;;;;
1,126171277;0,000752296;0,000766855;;;;;;
1,133115722;0,000757404;0,00077323;;;;;;
1,140060167;0,000783418;0,00078389;;;;;;
1,147004612;0,000782733;0,000781051;;;;;;
1,153949057;0,000771841;0,000782687;;;;;;
1,160893502;0,000780818;0,000789285;;;;;;
1,167837947;0,000772687;0,00078506;;;;;;
1,174782392;0,000788932;0,000784869;;;;;;
1,181726838;0,000791317;0,000788732;;;;;;
1,188671283;0,000795384;0,000793396;;;;;;
1,195615728;0,000797754;0,000795296;;;;;;
1,202560173;0,000801355;0,000801071;;;;;;
1,209504618;0,000801825;0,000804222;;;;;;
1,216449063;0,000805923;0,000808121;;;;;;
1,223393508;0,000808298;0,000809554;;;;;;
1,230337953;0,000813071;0,000816064;;;;;;
1,237282398;0,000818667;0,000821645;;;;;;
1,244226844;0,000820959;0,000825317;;;;;;
1,251171289;0,00082489;0,000827628;;;;;;
1,258115734;0,000828188;0,000832379;;;;;;
1,265060179;0,000830677;0,000834729;;;;;;
1,272004624;0,000831281;0,000838642;;;;;;
1,278949069;0,000836665;0,000841838;;;;;;
1,285893514;0,000838475;0,000846503;;;;;;
1,292837959;0,000840707;0,000849013;;;;;;
1,299782404;0,000844293;0,000851918;;;;;;
1,30672685;0,000848251;0,000856863;;;;;;
1,313671295;0,000850517;0,000859888;;;;;;
1,32061574;0,000852206;0,000861422;;;;;;
1,327560185;0,000855676;0,000865354;;;;;;
1,33450463;0,000858503;0,000869126;;;;;;
1,341449075;0,000860671;0,000872439;;;;;;
1,34839352;0,000864391;0,000873019;;;;;;
1,355337965;0,000866425;0,000876289;;;;;;
1,362282411;0,000869106;0,000879339;;;;;;
1,369226856;0,000873063;0,000882843;;;;;;
1,376171301;0,000876868;0,000886932;;;;;;
1,383115746;0,000881766;0,000891659;;;;;;
1,390060191;0,00088373;0,000892921;;;;;;
1,397004636;0,000887012;0,000896697;;;;;;
1,403949081;0,000889876;0,000900157;;;;;;
1,410893526;0,000893144;0,000903737;;;;;;
1,417837971;0,000897918;0,000907961;;;;;;
1,424782417;0,000902681;0,00091371;;;;;;
1,431726862;0,000905874;0,000917568;;;;;;
1,438671307;0,000909423;0,00092498;;;;;;
1,445615752;0,00091362;0,000926742;;;;;;
1,452560197;0,00091846;0,000931126;;;;;;
1,459504642;0,000922467;0,000937792;;;;;;
1,466449087;0,000925758;0,000941192;;;;;;
1,473393532;0,000929477;0,000946078;;;;;;
1,480337978;0,000934309;0,000950441;;;;;;
1,487282423;0,000940871;0,000955918;;;;;;
1,494226868;0,000947425;0,000962561;;;;;;
1,501171313;0,000949714;0,000964279;;;;;;
1,508115758;0,000953945;0,000970921;;;;;;
1,515060203;0,000958581;0,000975893;;;;;;
1,522004648;0,000963398;0,000980885;;;;;;
1,528949093;0,000968069;0,000985479;;;;;;
1,535893539;0,000972283;0,000991995;;;;;;
1,542837984;0,000979707;0,000998224;;;;;;
1,54978243;0,000984393;0,000998277;;;;;;
1,556726876;0,000988704;0,001006869;;;;;;
1,563671321;0,000992298;0,00101473;;;;;;
1,570615767;0,000996896;0,001019929;;;;;;
1,577560212;0,001005248;0,001028056;;;;;;
1,584504658;0,001011189;0,001033482;;;;;;
1,591449103;0,001016915;0,001042619;;;;;;
1,598393549;0,001021927;0,001047756;;;;;;
1,605337994;0,0010282;0,001056615;;;;;;
1,61228244;0,001034663;0,001063251;;;;;;
1,619226885;0,001041257;0,001069245;;;;;;
1,626171331;0,001046438;0,001075174;;;;;;
1,633115776;0,001053523;0,001082728;;;;;;
1,640060222;0,001059048;0,001091384;;;;;;
1,647004667;0,001067892;0,001098391;;;;;;
1,653949113;0,001074797;0,001103866;;;;;;
1,660893558;0,00108337;0,001111667;;;;;;
1,667838004;0,001089925;0,001120265;;;;;;
1,67478245;0,001095933;0,001128262;;;;;;
1,681726895;0,001102408;0,001136112;;;;;;
1,688671341;0,001109925;0,001141652;;;;;;
1,695615786;0,001118155;0,001154346;;;;;;
1,702560232;0,001124574;0,001157039;;;;;;
1,709504677;0,001132411;0,00116336;;;;;;
1,716449123;0,001140278;0,001172074;;;;;;
1,723393568;0,001144696;0,00117918;;;;;;
1,730338014;0,001155121;0,001190892;;;;;;
1,737282459;0,001160478;0,001197152;;;;;;
1,744226905;0,001195248;0,001214542;;;;;;
1,75117135;0,001177299;0,001211314;;;;;;
1,758115796;0,001186101;0,00122406;;;;;;
1,765060241;0,001192199;0,001231929;;;;;;
1,772004687;0,001201016;0,001241684;;;;;;
1,778949133;0,001209828;0,00125146;;;;;;
1,785893578;0,001220334;0,001263355;;;;;;
1,792838024;0,001227939;0,00127125;;;;;;
1,799782469;0,001236501;0,001281511;;;;;;
1,806726915;0,001245069;0,001292139;;;;;;
1,81367136;0,001232745;0,001286211;;;;;;
1,820615806;0,001274194;0,001322659;;;;;;
1,827560251;0,000788127;0,000843428;;;;;;
1,834504697;0,000746695;0,000792533;;;;;;
1,841449142;0,000731628;0,000768005;;;;;;
1,848393588;0,000728641;0,000758399;;;;;;
1,855338033;0,000730925;0,000758032;;;;;;
1,862282479;0,000736521;0,00076247;;;;;;
1,869226924;0,00074451;0,000769263;;;;;;
1,87617137;0,000753812;0,000777506;;;;;;
1,883115815;0,000763055;0,000787137;;;;;;
1,890060261;0,000771799;0,000797433;;;;;;
1,897004707;0,000781382;0,00080769;;;;;;
1,903949152;0,000791408;0,000816973;;;;;;
1,910893598;0,000802722;0,00082768;;;;;;
1,917838043;0,00081352;0,000838538;;;;;;
1,924782489;0,000822903;0,000848966;;;;;;
1,931726934;0,000832988;0,000859421;;;;;;
1,93867138;0,000844987;0,000871558;;;;;;
1,945615825;0,000866394;0,000883622;;;;;;
1,952560271;0,000874109;0,000896335;;;;;;
1,959504716;0,000883643;0,000904416;;;;;;
1,966449162;0,000893312;0,000916868;;;;;;
1,973393607;0,000911335;0,000936146;;;;;;
1,980338053;0,000916077;0,000942462;;;;;;
1,987282498;0,000927911;0,00095457;;;;;;
1,994226944;0,000941179;0,000968622;;;;;;
2,00117139;0,000951408;0,00098176;;;;;;
2,008115835;0,00096276;0,000997415;;;;;;
2,015060281;0,000973843;0,001012036;;;;;;
2,022004726;0,000985349;0,001026291;;;;;;
2,028949172;0,000998394;0,001041116;;;;;;
2,035893617;0,001011041;0,001059077;;;;;;
2,042838063;0,001025338;0,001071316;;;;;;
2,049782508;0,002081217;0,002165611;;;;;;
2,056726954;0,002324251;0,002769236;;;;;;
2,063671399;0,002282277;0,002713772;;;;;;
2,070615845;0,002222211;0,002638383;;;;;;
2,07756029;0,002208986;0,002592894;;;;;;
2,084504736;0,002169242;0,002552681;;;;;;
2,091449181;0,002153769;0,002517093;;;;;;
2,098393627;0,002131882;0,00251931;;;;;;
2,105338072;0,002115535;0,002496378;;;;;;
2,112282518;0,002105639;0,002500209;;;;;;
2,119226964;0,002113819;0,002494408;;;;;;
2,126171409;0,002110645;0,002503637;;;;;;
2,133115855;0,00211376;0,002523206;;;;;;
2,1400603;0,002119867;0,002529669;;;;;;
2,147004746;0,002122286;0,002558844;;;;;;
2,153949191;0,002146275;0,002569945;;;;;;
2,160893637;0,002154724;0,002595208;;;;;;
2,167838082;0,00217633;0,002634587;;;;;;
2,174782528;0,00218228;0,002655996;;;;;;
2,181726973;0,002210651;0,002696582;;;;;;
2,188671419;0,002232451;0,0027151;;;;;;
2,195615864;0,002267316;0,002761181;;;;;;
2,20256031;0,002304432;0,002804647;;;;;;
2,209504755;0,002333022;0,002833703;;;;;;
2,216449201;0,002369954;0,002877858;;;;;;
2,223393646;0,002407115;0,00293237;;;;;;
2,230338092;0,002431716;0,002986264;;;;;;
2,237282538;0,002487452;0,003053352;;;;;;
2,244226983;0,002534656;0,003114669;;;;;;
2,251171429;0,002587508;0,003172346;;;;;;
2,258115874;0,002640047;0,00324252;;;;;;
2,26506032;0,002685737;0,003307089;;;;;;
2,272004765;0,002725268;0,003381528;;;;;;
2,278949211;0,002765954;0,003459536;;;;;;
2,285893656;0,002833873;0,00351723;;;;;;
2,292838102;0,002888854;0,003600688;;;;;;
2,299782547;0,002942774;0,003680583;;;;;;
2,306726993;0,003000672;0,003751509;;;;;;
2,313671438;0,003063055;0,003841312;;;;;;
2,320615884;0,003122252;0,003927324;;;;;;
2,327560329;0,003214939;0,00405104;;;;;;
2,334504775;0,003242038;0,004117418;;;;;;
2,341449221;0,003330981;0,004186264;;;;;;
2,348393666;0,003407166;0,004254485;;;;;;
2,355338112;0,003474779;0,004364737;;;;;;
2,362282557;0,003545694;0,004472638;;;;;;
2,369227003;0,00361955;0,004573276;;;;;;
2,376171448;0,003694247;0,004693904;;;;;;
2,383115894;0,00377104;0,004811846;;;;;;
2,390060339;0,003851278;0,004924961;;;;;;
2,397004785;0,003932485;0,005047063;;;;;;
2,40394923;0,004011007;0,005168694;;;;;;
2,410893676;0,004102228;0,005291674;;;;;;
2,417838121;0,004188134;0,005406571;;;;;;
2,424782567;0,004275827;0,00553781;;;;;;
2,431727012;0,004366306;0,00567895;;;;;;
2,438671458;0,004460323;0,005807725;;;;;;
2,445615903;0,004550843;0,00595021;;;;;;
2,452560349;0,004682305;0,006117743;;;;;;
